img_file,mos,pred,plcc,-0.0022,srcc,-0.0028
dataset/output\10_4\intensity_gain\10.jpg,10.0,4.982824802398682
dataset/output\10_4\intensity_gain\2.jpg,2.0,2.191171169281006
dataset/output\10_4\intensity_gain\3.jpg,3.0,5.769689083099365
dataset/output\10_4\intensity_gain\4.jpg,4.0,5.9027204513549805
dataset/output\10_4\intensity_gain\5.jpg,5.0,6.925574779510498
dataset/output\10_4\intensity_gain\6.jpg,6.0,3.0047974586486816
dataset/output\10_4\intensity_gain\7.jpg,7.0,3.241741180419922
dataset/output\10_4\intensity_gain\8.jpg,8.0,4.710439682006836
dataset/output\10_4\intensity_gain\9.jpg,9.0,3.323256492614746
dataset/output\10_4\jpeg_compression\1.jpg,1.0,4.585779666900635
dataset/output\10_4\jpeg_compression\10.jpg,10.0,4.868484020233154
dataset/output\10_4\jpeg_compression\2.jpg,2.0,7.81397008895874
dataset/output\10_4\jpeg_compression\3.jpg,3.0,7.578439235687256
dataset/output\10_4\jpeg_compression\4.jpg,4.0,1.5170722007751465
dataset/output\10_4\jpeg_compression\5.jpg,5.0,4.244421005249023
dataset/output\10_4\jpeg_compression\6.jpg,6.0,2.6941943168640137
dataset/output\10_4\jpeg_compression\7.jpg,7.0,2.553922176361084
dataset/output\10_4\jpeg_compression\8.jpg,8.0,5.904487133026123
dataset/output\10_4\jpeg_compression\9.jpg,9.0,6.416305065155029
dataset/output\10_4\masked_noise\1.jpg,1.0,2.693131923675537
dataset/output\10_4\masked_noise\10.jpg,10.0,6.494638919830322
dataset/output\10_4\masked_noise\2.jpg,2.0,7.232023239135742
dataset/output\10_4\masked_noise\3.jpg,3.0,10.627018928527832
dataset/output\10_4\masked_noise\4.jpg,4.0,8.040215492248535
dataset/output\10_4\masked_noise\5.jpg,5.0,7.0238566398620605
dataset/output\10_4\masked_noise\6.jpg,6.0,3.1513829231262207
dataset/output\10_4\masked_noise\7.jpg,7.0,9.225521087646484
dataset/output\10_4\masked_noise\8.jpg,8.0,4.48290491104126
dataset/output\10_4\masked_noise\9.jpg,9.0,1.153763771057129
dataset/output\10_4\mean_shift\1.jpg,1.0,2.520138740539551
dataset/output\10_4\mean_shift\10.jpg,10.0,6.133830547332764
dataset/output\10_4\mean_shift\2.jpg,2.0,4.647662162780762
dataset/output\10_4\mean_shift\3.jpg,3.0,1.6208600997924805
dataset/output\10_4\mean_shift\4.jpg,4.0,3.902024507522583
dataset/output\10_4\mean_shift\5.jpg,5.0,2.248505115509033
dataset/output\10_4\mean_shift\6.jpg,6.0,3.9842398166656494
dataset/output\10_4\mean_shift\7.jpg,7.0,7.065898418426514
dataset/output\10_4\mean_shift\8.jpg,8.0,8.165034294128418
dataset/output\10_4\mean_shift\9.jpg,9.0,6.608012676239014
dataset/output\10_4\vibrance_distortion\1.jpg,1.0,7.0994462966918945
dataset/output\10_4\vibrance_distortion\10.jpg,10.0,2.8267860412597656
dataset/output\10_4\vibrance_distortion\2.jpg,2.0,7.067331314086914
dataset/output\10_4\vibrance_distortion\3.jpg,3.0,2.0283775329589844
dataset/output\10_4\vibrance_distortion\4.jpg,4.0,4.386336326599121
dataset/output\10_4\vibrance_distortion\5.jpg,5.0,4.695066452026367
dataset/output\10_4\vibrance_distortion\6.jpg,6.0,6.818978309631348
dataset/output\10_4\vibrance_distortion\7.jpg,7.0,3.7899563312530518
dataset/output\10_4\vibrance_distortion\8.jpg,8.0,8.056224822998047
dataset/output\10_4\vibrance_distortion\9.jpg,9.0,8.304956436157227
dataset/output\10_4\white_balance_distortion\1.jpg,1.0,7.5647053718566895
dataset/output\10_4\white_balance_distortion\10.jpg,10.0,2.917006015777588
dataset/output\10_4\white_balance_distortion\2.jpg,2.0,5.828371524810791
dataset/output\10_4\white_balance_distortion\3.jpg,3.0,3.038994312286377
dataset/output\10_4\white_balance_distortion\4.jpg,4.0,2.85593318939209
dataset/output\10_4\white_balance_distortion\5.jpg,5.0,4.0398101806640625
dataset/output\10_4\white_balance_distortion\6.jpg,6.0,4.65274715423584
dataset/output\10_4\white_balance_distortion\7.jpg,7.0,6.138514041900635
dataset/output\10_4\white_balance_distortion\8.jpg,8.0,1.8838943243026733
dataset/output\10_4\white_balance_distortion\9.jpg,9.0,4.082918643951416
dataset/output\11_1\chromatic_aberrations\1.jpg,1.0,6.38191556930542
dataset/output\11_1\chromatic_aberrations\10.jpg,10.0,4.530821323394775
dataset/output\11_1\chromatic_aberrations\2.jpg,2.0,6.126174449920654
dataset/output\11_1\chromatic_aberrations\3.jpg,3.0,2.031054735183716
dataset/output\11_1\chromatic_aberrations\4.jpg,4.0,5.515145778656006
dataset/output\11_1\chromatic_aberrations\5.jpg,5.0,7.088185787200928
dataset/output\11_1\chromatic_aberrations\6.jpg,6.0,2.163726568222046
dataset/output\11_1\chromatic_aberrations\7.jpg,7.0,8.091753005981445
dataset/output\11_1\chromatic_aberrations\8.jpg,8.0,5.0398783683776855
dataset/output\11_1\chromatic_aberrations\9.jpg,9.0,3.399738311767578
dataset/output\11_1\color_inversion\1.jpg,1.0,7.271232604980469
dataset/output\11_1\color_inversion\10.jpg,10.0,4.815062522888184
dataset/output\11_1\color_inversion\2.jpg,2.0,4.6336669921875
dataset/output\11_1\color_inversion\3.jpg,3.0,4.3563971519470215
dataset/output\11_1\color_inversion\4.jpg,4.0,8.141396522521973
dataset/output\11_1\color_inversion\5.jpg,5.0,5.044144153594971
dataset/output\11_1\color_inversion\6.jpg,6.0,7.4805498123168945
dataset/output\11_1\color_inversion\7.jpg,7.0,3.2363228797912598
dataset/output\11_1\color_inversion\8.jpg,8.0,5.929022789001465
dataset/output\11_1\color_inversion\9.jpg,9.0,7.832324504852295
dataset/output\11_1\color_quantization_with_dither\1.jpg,1.0,3.899601697921753
dataset/output\11_1\color_quantization_with_dither\10.jpg,10.0,8.973264694213867
dataset/output\11_1\color_quantization_with_dither\2.jpg,2.0,6.451465129852295
dataset/output\11_1\color_quantization_with_dither\3.jpg,3.0,7.24094295501709
dataset/output\11_1\color_quantization_with_dither\4.jpg,4.0,4.636663436889648
dataset/output\11_1\color_quantization_with_dither\5.jpg,5.0,3.7193007469177246
dataset/output\11_1\color_quantization_with_dither\6.jpg,6.0,4.32738733291626
dataset/output\11_1\color_quantization_with_dither\7.jpg,7.0,5.367380619049072
dataset/output\11_1\color_quantization_with_dither\8.jpg,8.0,7.4050822257995605
dataset/output\11_1\color_quantization_with_dither\9.jpg,9.0,3.354531764984131
dataset/output\11_1\color_saturation\1.jpg,1.0,2.7707955837249756
dataset/output\11_1\color_saturation\10.jpg,10.0,5.3443074226379395
dataset/output\11_1\color_saturation\2.jpg,2.0,6.382803440093994
dataset/output\11_1\color_saturation\3.jpg,3.0,5.6685686111450195
dataset/output\11_1\color_saturation\4.jpg,4.0,3.2531769275665283
dataset/output\11_1\color_saturation\5.jpg,5.0,8.485031127929688
dataset/output\11_1\color_saturation\6.jpg,6.0,3.661073923110962
dataset/output\11_1\color_saturation\7.jpg,7.0,5.3249125480651855
dataset/output\11_1\color_saturation\8.jpg,8.0,8.344183921813965
dataset/output\11_1\color_saturation\9.jpg,9.0,4.508350849151611
dataset/output\11_1\contrast_change\1.jpg,1.0,3.4029428958892822
dataset/output\11_1\contrast_change\10.jpg,10.0,3.464017868041992
dataset/output\11_1\contrast_change\2.jpg,2.0,3.9645087718963623
dataset/output\11_1\contrast_change\3.jpg,3.0,6.945866107940674
dataset/output\11_1\contrast_change\4.jpg,4.0,3.150972604751587
dataset/output\11_1\contrast_change\5.jpg,5.0,3.4226794242858887
dataset/output\11_1\contrast_change\6.jpg,6.0,8.302124977111816
dataset/output\11_1\contrast_change\7.jpg,7.0,5.770811557769775
dataset/output\11_1\contrast_change\8.jpg,8.0,4.468559265136719
dataset/output\11_1\contrast_change\9.jpg,9.0,5.6120781898498535
dataset/output\11_1\gamma_curve_distortion\1.jpg,1.0,4.703434944152832
dataset/output\11_1\gamma_curve_distortion\10.jpg,10.0,2.0316686630249023
dataset/output\11_1\gamma_curve_distortion\2.jpg,2.0,8.659703254699707
dataset/output\11_1\gamma_curve_distortion\3.jpg,3.0,8.365364074707031
dataset/output\11_1\gamma_curve_distortion\4.jpg,4.0,4.759261131286621
dataset/output\11_1\gamma_curve_distortion\5.jpg,5.0,2.0398061275482178
dataset/output\11_1\gamma_curve_distortion\6.jpg,6.0,6.922564506530762
dataset/output\11_1\gamma_curve_distortion\7.jpg,7.0,1.7634265422821045
dataset/output\11_1\gamma_curve_distortion\8.jpg,8.0,6.911798477172852
dataset/output\11_1\gamma_curve_distortion\9.jpg,9.0,9.00094985961914
dataset/output\11_1\gaussian_blur\1.jpg,1.0,8.708711624145508
dataset/output\11_1\gaussian_blur\10.jpg,10.0,4.657806873321533
dataset/output\11_1\gaussian_blur\2.jpg,2.0,6.256501197814941
dataset/output\11_1\gaussian_blur\3.jpg,3.0,3.899601697921753
dataset/output\11_1\gaussian_blur\4.jpg,4.0,0.9846017360687256
dataset/output\11_1\gaussian_blur\5.jpg,5.0,3.2527053356170654
dataset/output\11_1\gaussian_blur\6.jpg,6.0,3.4786293506622314
dataset/output\11_1\gaussian_blur\7.jpg,7.0,3.8923306465148926
dataset/output\11_1\gaussian_blur\8.jpg,8.0,2.9570517539978027
dataset/output\11_1\gaussian_blur\9.jpg,9.0,3.8284897804260254
dataset/output\11_1\high_frequency_noise\1.jpg,1.0,8.225046157836914
dataset/output\11_1\high_frequency_noise\10.jpg,10.0,3.8514161109924316
dataset/output\11_1\high_frequency_noise\2.jpg,2.0,6.73467493057251
dataset/output\11_1\high_frequency_noise\3.jpg,3.0,2.039489269256592
dataset/output\11_1\high_frequency_noise\4.jpg,4.0,2.2644643783569336
dataset/output\11_1\high_frequency_noise\5.jpg,5.0,7.147432327270508
dataset/output\11_1\high_frequency_noise\6.jpg,6.0,6.582935810089111
dataset/output\11_1\high_frequency_noise\7.jpg,7.0,5.079246997833252
dataset/output\11_1\high_frequency_noise\8.jpg,8.0,6.317337512969971
dataset/output\11_1\high_frequency_noise\9.jpg,9.0,9.027411460876465
dataset/output\11_1\histogram_equalization\1.jpg,1.0,8.089197158813477
dataset/output\11_1\histogram_equalization\10.jpg,10.0,4.1241536140441895
dataset/output\11_1\histogram_equalization\2.jpg,2.0,2.3796823024749756
dataset/output\11_1\histogram_equalization\3.jpg,3.0,4.070986747741699
dataset/output\11_1\histogram_equalization\4.jpg,4.0,3.889892101287842
dataset/output\11_1\histogram_equalization\5.jpg,5.0,3.9647812843322754
dataset/output\11_1\histogram_equalization\6.jpg,6.0,9.045574188232422
dataset/output\11_1\histogram_equalization\7.jpg,7.0,4.568206787109375
dataset/output\11_1\histogram_equalization\8.jpg,8.0,5.125153064727783
dataset/output\11_1\histogram_equalization\9.jpg,9.0,6.529418468475342
dataset/output\11_1\intensity_gain\1.jpg,1.0,4.14666223526001
dataset/output\11_1\intensity_gain\10.jpg,10.0,2.0525331497192383
dataset/output\11_1\intensity_gain\2.jpg,2.0,3.1249804496765137
dataset/output\11_1\intensity_gain\3.jpg,3.0,8.016119956970215
dataset/output\11_1\intensity_gain\4.jpg,4.0,8.525189399719238
dataset/output\11_1\intensity_gain\5.jpg,5.0,9.170919418334961
dataset/output\11_1\intensity_gain\6.jpg,6.0,3.4634084701538086
dataset/output\11_1\intensity_gain\7.jpg,7.0,7.366103172302246
dataset/output\11_1\intensity_gain\8.jpg,8.0,5.226129531860352
dataset/output\11_1\intensity_gain\9.jpg,9.0,6.473243236541748
dataset/output\11_1\jpeg_compression\1.jpg,1.0,8.908069610595703
dataset/output\11_1\jpeg_compression\10.jpg,10.0,8.348651885986328
dataset/output\11_1\jpeg_compression\2.jpg,2.0,9.208434104919434
dataset/output\11_1\jpeg_compression\3.jpg,3.0,3.3843045234680176
dataset/output\11_1\jpeg_compression\4.jpg,4.0,1.8649427890777588
dataset/output\11_1\jpeg_compression\5.jpg,5.0,5.414723873138428
dataset/output\11_1\jpeg_compression\6.jpg,6.0,6.627366542816162
dataset/output\11_1\jpeg_compression\7.jpg,7.0,3.158503532409668
dataset/output\11_1\jpeg_compression\8.jpg,8.0,7.594965934753418
dataset/output\11_1\jpeg_compression\9.jpg,9.0,6.176042556762695
dataset/output\11_1\masked_noise\1.jpg,1.0,5.350296497344971
dataset/output\11_1\masked_noise\10.jpg,10.0,6.035796642303467
dataset/output\11_1\masked_noise\2.jpg,2.0,1.6487667560577393
dataset/output\11_1\masked_noise\3.jpg,3.0,3.411637783050537
dataset/output\11_1\masked_noise\4.jpg,4.0,5.3846259117126465
dataset/output\11_1\masked_noise\5.jpg,5.0,3.8326573371887207
dataset/output\11_1\masked_noise\6.jpg,6.0,9.24664306640625
dataset/output\11_1\masked_noise\7.jpg,7.0,3.9893884658813477
dataset/output\11_1\masked_noise\8.jpg,8.0,3.2269957065582275
dataset/output\11_1\masked_noise\9.jpg,9.0,3.730057716369629
dataset/output\11_1\mean_shift\1.jpg,1.0,8.953857421875
dataset/output\11_1\mean_shift\10.jpg,10.0,2.40087890625
dataset/output\11_1\mean_shift\2.jpg,2.0,5.511716365814209
dataset/output\11_1\mean_shift\3.jpg,3.0,1.4003410339355469
dataset/output\11_1\mean_shift\4.jpg,4.0,7.601019859313965
dataset/output\11_1\mean_shift\5.jpg,5.0,4.260401725769043
dataset/output\11_1\mean_shift\6.jpg,6.0,6.85801362991333
dataset/output\11_1\mean_shift\7.jpg,7.0,3.287917137145996
dataset/output\11_1\mean_shift\8.jpg,8.0,9.65621566772461
dataset/output\11_1\mean_shift\9.jpg,9.0,4.46501350402832
dataset/output\11_1\vibrance_distortion\1.jpg,1.0,6.415190696716309
dataset/output\11_1\vibrance_distortion\10.jpg,10.0,2.0830280780792236
dataset/output\11_1\vibrance_distortion\2.jpg,2.0,5.157020092010498
dataset/output\11_1\vibrance_distortion\3.jpg,3.0,4.32398796081543
dataset/output\11_1\vibrance_distortion\4.jpg,4.0,6.572702884674072
dataset/output\11_1\vibrance_distortion\5.jpg,5.0,6.702503681182861
dataset/output\11_1\vibrance_distortion\6.jpg,6.0,3.0031161308288574
dataset/output\11_1\vibrance_distortion\7.jpg,7.0,4.749441146850586
dataset/output\11_1\vibrance_distortion\8.jpg,8.0,2.1882407665252686
dataset/output\11_1\vibrance_distortion\9.jpg,9.0,2.533155679702759
dataset/output\11_1\white_balance_distortion\1.jpg,1.0,1.8051533699035645
dataset/output\11_1\white_balance_distortion\10.jpg,10.0,4.428036689758301
dataset/output\11_1\white_balance_distortion\2.jpg,2.0,5.986830234527588
dataset/output\11_1\white_balance_distortion\3.jpg,3.0,2.3364710807800293
dataset/output\11_1\white_balance_distortion\4.jpg,4.0,4.898916244506836
dataset/output\11_1\white_balance_distortion\5.jpg,5.0,5.869239807128906
dataset/output\11_1\white_balance_distortion\6.jpg,6.0,9.243375778198242
dataset/output\11_1\white_balance_distortion\7.jpg,7.0,2.6981406211853027
dataset/output\11_1\white_balance_distortion\8.jpg,8.0,5.851219654083252
dataset/output\11_1\white_balance_distortion\9.jpg,9.0,7.7688212394714355
dataset/output\12_3\chromatic_aberrations\1.jpg,1.0,6.759211540222168
dataset/output\12_3\chromatic_aberrations\10.jpg,10.0,6.830897808074951
dataset/output\12_3\chromatic_aberrations\2.jpg,2.0,7.563086032867432
dataset/output\12_3\chromatic_aberrations\3.jpg,3.0,2.933162212371826
dataset/output\12_3\chromatic_aberrations\4.jpg,4.0,6.802765846252441
dataset/output\12_3\chromatic_aberrations\5.jpg,5.0,9.023286819458008
dataset/output\12_3\chromatic_aberrations\6.jpg,6.0,2.021786689758301
dataset/output\12_3\chromatic_aberrations\7.jpg,7.0,4.5365986824035645
dataset/output\12_3\chromatic_aberrations\8.jpg,8.0,3.7648119926452637
dataset/output\12_3\chromatic_aberrations\9.jpg,9.0,3.448331594467163
dataset/output\12_3\color_inversion\1.jpg,1.0,1.9144763946533203
dataset/output\12_3\color_inversion\10.jpg,10.0,4.386215686798096
dataset/output\12_3\color_inversion\2.jpg,2.0,6.418903827667236
dataset/output\12_3\color_inversion\3.jpg,3.0,10.778919219970703
dataset/output\12_3\color_inversion\4.jpg,4.0,3.6631240844726562
dataset/output\12_3\color_inversion\5.jpg,5.0,6.885788440704346
dataset/output\12_3\color_inversion\6.jpg,6.0,8.82498836517334
dataset/output\12_3\color_inversion\7.jpg,7.0,5.415338039398193
dataset/output\12_3\color_inversion\8.jpg,8.0,4.337830066680908
dataset/output\12_3\color_inversion\9.jpg,9.0,2.226954221725464
dataset/output\12_3\color_quantization_with_dither\1.jpg,1.0,1.5583183765411377
dataset/output\12_3\color_quantization_with_dither\10.jpg,10.0,6.865600109100342
dataset/output\12_3\color_quantization_with_dither\2.jpg,2.0,6.683287620544434
dataset/output\12_3\color_quantization_with_dither\3.jpg,3.0,8.602684020996094
dataset/output\12_3\color_quantization_with_dither\4.jpg,4.0,4.310499668121338
dataset/output\12_3\color_quantization_with_dither\5.jpg,5.0,7.182760715484619
dataset/output\12_3\color_quantization_with_dither\6.jpg,6.0,5.260141849517822
dataset/output\12_3\color_quantization_with_dither\7.jpg,7.0,7.401684284210205
dataset/output\12_3\color_quantization_with_dither\8.jpg,8.0,6.7543134689331055
dataset/output\12_3\color_quantization_with_dither\9.jpg,9.0,7.725165367126465
dataset/output\12_3\color_saturation\1.jpg,1.0,6.340369701385498
dataset/output\12_3\color_saturation\10.jpg,10.0,3.6359705924987793
dataset/output\12_3\color_saturation\2.jpg,2.0,2.720547914505005
dataset/output\12_3\color_saturation\3.jpg,3.0,5.3174967765808105
dataset/output\12_3\color_saturation\4.jpg,4.0,9.666786193847656
dataset/output\12_3\color_saturation\5.jpg,5.0,3.5445570945739746
dataset/output\12_3\color_saturation\6.jpg,6.0,3.544788122177124
dataset/output\12_3\color_saturation\7.jpg,7.0,4.038793087005615
dataset/output\12_3\color_saturation\8.jpg,8.0,2.726818084716797
dataset/output\12_3\color_saturation\9.jpg,9.0,7.968028545379639
dataset/output\12_3\contrast_change\1.jpg,1.0,8.040215492248535
dataset/output\12_3\contrast_change\10.jpg,10.0,6.924317359924316
dataset/output\12_3\contrast_change\2.jpg,2.0,5.216328144073486
dataset/output\12_3\contrast_change\3.jpg,3.0,5.615018367767334
dataset/output\12_3\contrast_change\4.jpg,4.0,8.148569107055664
dataset/output\12_3\contrast_change\5.jpg,5.0,8.016119956970215
dataset/output\12_3\contrast_change\6.jpg,6.0,9.65621566772461
dataset/output\12_3\contrast_change\7.jpg,7.0,9.027411460876465
dataset/output\12_3\contrast_change\8.jpg,8.0,7.701961994171143
dataset/output\12_3\contrast_change\9.jpg,9.0,7.526424884796143
dataset/output\12_3\gamma_curve_distortion\1.jpg,1.0,4.8333740234375
dataset/output\12_3\gamma_curve_distortion\10.jpg,10.0,6.891485691070557
dataset/output\12_3\gamma_curve_distortion\2.jpg,2.0,7.760338306427002
dataset/output\12_3\gamma_curve_distortion\3.jpg,3.0,4.220912933349609
dataset/output\12_3\gamma_curve_distortion\4.jpg,4.0,6.71638822555542
dataset/output\12_3\gamma_curve_distortion\5.jpg,5.0,2.306819438934326
dataset/output\12_3\gamma_curve_distortion\6.jpg,6.0,8.736065864562988
dataset/output\12_3\gamma_curve_distortion\7.jpg,7.0,3.552281379699707
dataset/output\12_3\gamma_curve_distortion\8.jpg,8.0,8.81971549987793
dataset/output\12_3\gamma_curve_distortion\9.jpg,9.0,6.255844593048096
dataset/output\12_3\gaussian_blur\1.jpg,1.0,9.225521087646484
dataset/output\12_3\gaussian_blur\10.jpg,10.0,4.737883567810059
dataset/output\12_3\gaussian_blur\2.jpg,2.0,3.325716972351074
dataset/output\12_3\gaussian_blur\3.jpg,3.0,5.655999660491943
dataset/output\12_3\gaussian_blur\4.jpg,4.0,3.248582124710083
dataset/output\12_3\gaussian_blur\5.jpg,5.0,2.545691728591919
dataset/output\12_3\gaussian_blur\6.jpg,6.0,1.6362898349761963
dataset/output\12_3\gaussian_blur\7.jpg,7.0,3.863590717315674
dataset/output\12_3\gaussian_blur\8.jpg,8.0,5.750295162200928
dataset/output\12_3\gaussian_blur\9.jpg,9.0,6.016997337341309
dataset/output\12_3\high_frequency_noise\1.jpg,1.0,4.722964286804199
dataset/output\12_3\high_frequency_noise\10.jpg,10.0,6.270832538604736
dataset/output\12_3\high_frequency_noise\2.jpg,2.0,4.883634090423584
dataset/output\12_3\high_frequency_noise\3.jpg,3.0,1.5502123832702637
dataset/output\12_3\high_frequency_noise\4.jpg,4.0,6.181643962860107
dataset/output\12_3\high_frequency_noise\5.jpg,5.0,6.2836012840271
dataset/output\12_3\high_frequency_noise\6.jpg,6.0,6.850985050201416
dataset/output\12_3\high_frequency_noise\7.jpg,7.0,4.759737491607666
dataset/output\12_3\high_frequency_noise\8.jpg,8.0,7.368875026702881
dataset/output\12_3\high_frequency_noise\9.jpg,9.0,4.953733444213867
dataset/output\12_3\histogram_equalization\1.jpg,1.0,6.256843090057373
dataset/output\12_3\histogram_equalization\10.jpg,10.0,7.081852436065674
dataset/output\12_3\histogram_equalization\2.jpg,2.0,8.933714866638184
